transaction_id,customer_id,amount,time,location,is_fraud
TRANS_717,CUST_499,1302.77,4,Loja Física,0
TRANS_481,CUST_471,3592.02,12,Online,0
TRANS_471,CUST_181,2398.51,18,Online,1
TRANS_1481,CUST_86,4417.91,23,Online,1
TRANS_1411,CUST_286,2710.82,18,Online,1
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_1790,CUST_215,4631.34,12,Online,0
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_1321,CUST_486,4566.87,1,Online,0
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_315,CUST_97,2130.34,2,Loja Física,0
TRANS_1634,CUST_337,3040.72,1,Online,0
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_627,CUST_69,1531.09,17,Online,0
TRANS_880,CUST_141,1531.49,16,Online,1
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_457,CUST_220,3478.86,7,Loja Física,0
TRANS_1119,CUST_340,4142.11,6,Online,0
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_595,CUST_92,3451.57,9,Loja Física,0
TRANS_965,CUST_411,3286.49,18,Online,1
TRANS_103,CUST_270,1104.82,19,Loja Física,1
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_1264,CUST_264,32.5,11,Online,0
TRANS_1817,CUST_75,1258.75,19,Online,0
TRANS_1014,CUST_105,4301.4,23,Loja Física,1
TRANS_756,CUST_487,3185.17,23,Loja Física,1
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_631,CUST_451,2580.82,13,Loja Física,1
TRANS_1362,CUST_407,2155.49,11,Loja Física,0
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_1860,CUST_310,1664.29,2,Online,1
TRANS_965,CUST_411,3286.49,18,Online,1
TRANS_711,CUST_397,3669.4,17,Online,1
TRANS_1997,CUST_490,3210.46,8,Online,0
TRANS_1682,CUST_385,1743.74,14,Online,0
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_432,CUST_230,537.43,2,Online,1
TRANS_110,CUST_252,4124.28,23,Online,1
TRANS_1205,CUST_56,2968.14,11,Online,0
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_1014,CUST_105,4301.4,23,Loja Física,1
TRANS_1291,CUST_4,3571.59,23,Loja Física,1
TRANS_1812,CUST_29,4592.54,5,Online,0
TRANS_73,CUST_340,4639.12,23,Online,1
TRANS_487,CUST_281,4490.66,21,Online,0
TRANS_971,CUST_461,1238.66,5,Online,0
TRANS_73,CUST_340,4639.12,23,Online,1
TRANS_1270,CUST_425,4013.92,14,Online,0
TRANS_1351,CUST_382,4288.52,17,Loja Física,0
TRANS_42,CUST_170,215.26,19,Loja Física,0
TRANS_1037,CUST_85,1296.81,8,Online,0
TRANS_1046,CUST_446,1197.79,22,Loja Física,0
TRANS_431,CUST_38,3257.91,16,Online,1
TRANS_1499,CUST_157,4989.12,16,Loja Física,0
TRANS_1647,CUST_257,295.17,18,Online,0
TRANS_44,CUST_188,4938.67,18,Online,0
TRANS_1570,CUST_405,3149.64,1,Loja Física,0
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_187,CUST_42,3404.09,12,Loja Física,0
TRANS_1433,CUST_179,2849.04,10,Online,0
TRANS_1204,CUST_127,3340.68,15,Online,1
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_1489,CUST_294,3614.92,23,Online,1
TRANS_1695,CUST_481,1518.06,11,Loja Física,1
TRANS_1735,CUST_165,4789.88,11,Online,0
TRANS_1367,CUST_168,132.11,9,Online,0
TRANS_1458,CUST_456,2945.71,10,Online,0
TRANS_1489,CUST_294,3614.92,23,Online,1
TRANS_618,CUST_488,3911.23,0,Online,0
TRANS_73,CUST_340,4639.12,23,Online,1
TRANS_948,CUST_156,4364.29,5,Online,0
TRANS_831,CUST_74,3282.53,15,Online,0
TRANS_177,CUST_5,2232.28,7,Online,0
TRANS_4,CUST_271,389.38,19,Loja Física,0
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_902,CUST_422,2805.5,14,Online,0
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_1687,CUST_131,4871.1,5,Online,0
TRANS_1880,CUST_98,1155.93,6,Loja Física,0
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_1108,CUST_106,941.12,0,Online,0
TRANS_1631,CUST_469,4401.38,21,Loja Física,0
TRANS_904,CUST_134,3383.96,19,Online,1
TRANS_59,CUST_135,1162.2,5,Online,0
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_904,CUST_134,3383.96,19,Online,1
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_876,CUST_39,4790.58,14,Online,0
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_1467,CUST_478,4328.56,9,Online,0
TRANS_1096,CUST_347,3175.18,4,Online,1
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_1699,CUST_288,2422.96,19,Online,0
TRANS_1685,CUST_55,1502.5,1,Online,0
TRANS_821,CUST_133,4080.65,12,Online,0
TRANS_1975,CUST_250,4164.99,19,Online,0
TRANS_1151,CUST_155,1067.16,12,Loja Física,0
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_1402,CUST_60,4920.15,12,Loja Física,0
TRANS_1546,CUST_496,4895.01,21,Online,0
TRANS_858,CUST_145,3633.68,19,Online,0
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_367,CUST_37,1247.33,8,Online,1
TRANS_1411,CUST_286,2710.82,18,Online,1
TRANS_193,CUST_231,4718.36,23,Online,1
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_1578,CUST_319,3536.35,23,Loja Física,1
TRANS_1026,CUST_358,2314.17,9,Online,0
TRANS_427,CUST_375,3384.18,15,Loja Física,0
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_751,CUST_99,4509.3,4,Online,0
TRANS_463,CUST_99,370.61,11,Online,0
TRANS_313,CUST_240,3637.21,0,Online,0
TRANS_1648,CUST_224,562.0,13,Loja Física,1
TRANS_162,CUST_216,1732.69,8,Loja Física,0
TRANS_127,CUST_157,4404.95,13,Online,1
TRANS_1899,CUST_365,1969.01,21,Online,1
TRANS_1235,CUST_119,3158.38,10,Online,0
TRANS_756,CUST_487,3185.17,23,Loja Física,1
TRANS_711,CUST_397,3669.4,17,Online,1
TRANS_364,CUST_254,1688.33,11,Loja Física,0
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_285,CUST_224,3219.67,0,Online,0
TRANS_1995,CUST_402,1872.74,5,Online,1
TRANS_1875,CUST_187,277.9,11,Loja Física,0
TRANS_291,CUST_53,801.93,9,Loja Física,0
TRANS_741,CUST_277,3926.16,17,Online,0
TRANS_471,CUST_181,2398.51,18,Online,1
TRANS_264,CUST_318,4003.93,14,Online,0
TRANS_1860,CUST_310,1664.29,2,Online,1
TRANS_510,CUST_393,3546.69,14,Online,0
TRANS_1291,CUST_4,3571.59,23,Loja Física,1
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_865,CUST_252,3666.69,14,Online,0
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_1207,CUST_14,930.72,23,Online,1
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_1910,CUST_217,1330.3,1,Online,0
TRANS_1411,CUST_286,2710.82,18,Online,1
TRANS_270,CUST_386,162.77,14,Online,0
TRANS_584,CUST_144,1668.34,1,Online,0
TRANS_788,CUST_76,3125.19,7,Loja Física,0
TRANS_331,CUST_148,1057.26,15,Online,0
TRANS_1198,CUST_113,1489.7,16,Online,0
TRANS_1532,CUST_218,255.88,9,Online,0
TRANS_965,CUST_411,3286.49,18,Online,1
TRANS_18,CUST_360,4351.14,19,Online,0
TRANS_375,CUST_131,2375.78,14,Loja Física,1
TRANS_134,CUST_344,808.0,17,Online,1
TRANS_1578,CUST_319,3536.35,23,Loja Física,1
TRANS_391,CUST_227,2538.64,3,Online,0
TRANS_201,CUST_231,1153.62,17,Online,0
TRANS_1265,CUST_424,43.28,3,Online,0
TRANS_1710,CUST_443,1831.58,12,Loja Física,1
TRANS_1188,CUST_350,4364.41,12,Online,0
TRANS_959,CUST_28,3648.89,23,Loja Física,1
TRANS_1253,CUST_394,233.02,4,Online,0
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_655,CUST_341,4310.76,21,Online,0
TRANS_1549,CUST_376,3240.85,10,Online,0
TRANS_430,CUST_158,1972.35,19,Online,0
TRANS_993,CUST_5,266.03,7,Online,0
TRANS_725,CUST_410,4008.68,23,Online,1
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_775,CUST_84,3874.39,18,Online,0
TRANS_878,CUST_451,1638.02,6,Online,0
TRANS_1608,CUST_17,4754.11,12,Online,0
TRANS_152,CUST_28,3164.95,5,Online,0
TRANS_669,CUST_180,2749.9,15,Loja Física,0
TRANS_359,CUST_60,2271.68,0,Online,0
TRANS_419,CUST_401,3417.82,1,Online,0
TRANS_1673,CUST_194,89.65,10,Online,1
TRANS_1923,CUST_435,2311.27,4,Online,0
TRANS_73,CUST_340,4639.12,23,Online,1
TRANS_758,CUST_152,337.93,11,Online,0
TRANS_1104,CUST_472,3598.17,4,Online,0
TRANS_103,CUST_270,1104.82,19,Loja Física,1
TRANS_965,CUST_411,3286.49,18,Online,1
TRANS_1650,CUST_478,1341.63,22,Online,0
TRANS_1579,CUST_438,318.13,20,Loja Física,1
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_1179,CUST_411,4554.3,19,Loja Física,0
TRANS_1296,CUST_350,4106.89,19,Loja Física,0
TRANS_375,CUST_131,2375.78,14,Loja Física,1
TRANS_1595,CUST_291,4820.57,21,Online,0
TRANS_1852,CUST_410,1039.34,18,Loja Física,0
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_363,CUST_304,2601.27,18,Loja Física,0
TRANS_235,CUST_377,366.87,3,Online,0
TRANS_1419,CUST_410,1715.53,5,Online,0
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_725,CUST_410,4008.68,23,Online,1
TRANS_73,CUST_340,4639.12,23,Online,1
TRANS_73,CUST_340,4639.12,23,Online,1
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_113,CUST_213,2830.83,8,Online,0
TRANS_1291,CUST_4,3571.59,23,Loja Física,1
TRANS_189,CUST_461,1369.93,21,Loja Física,0
TRANS_119,CUST_280,4337.13,6,Online,0
TRANS_1204,CUST_127,3340.68,15,Online,1
TRANS_1204,CUST_127,3340.68,15,Online,1
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_519,CUST_355,3167.59,23,Loja Física,1
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_519,CUST_355,3167.59,23,Loja Física,1
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_1105,CUST_335,4451.84,8,Online,0
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_1953,CUST_198,4086.56,9,Online,1
TRANS_1611,CUST_443,531.3,3,Loja Física,0
TRANS_1003,CUST_341,4860.17,23,Loja Física,1
TRANS_1792,CUST_224,3173.65,17,Loja Física,1
TRANS_515,CUST_477,2420.31,15,Loja Física,0
TRANS_1242,CUST_231,2440.9,23,Online,1
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_1865,CUST_292,4380.04,6,Online,0
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_880,CUST_141,1531.49,16,Online,1
TRANS_436,CUST_264,4885.99,6,Online,0
TRANS_807,CUST_484,1694.65,7,Online,0
TRANS_1227,CUST_493,2154.98,12,Online,1
TRANS_108,CUST_462,2405.53,8,Online,0
TRANS_1410,CUST_316,2770.79,19,Online,0
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_165,CUST_172,4358.33,6,Online,0
TRANS_33,CUST_460,2091.75,21,Online,0
TRANS_155,CUST_328,4686.46,23,Online,1
TRANS_148,CUST_261,3806.33,23,Online,1
TRANS_737,CUST_413,2382.71,3,Online,0
TRANS_1464,CUST_157,2558.82,12,Loja Física,0
TRANS_1951,CUST_374,1178.69,22,Online,0
TRANS_127,CUST_157,4404.95,13,Online,1
TRANS_1690,CUST_458,4493.31,18,Loja Física,0
TRANS_748,CUST_192,1277.08,22,Loja Física,0
TRANS_1809,CUST_4,1861.76,13,Loja Física,0
TRANS_488,CUST_490,1221.19,9,Loja Física,0
TRANS_571,CUST_5,1620.24,3,Online,1
TRANS_1096,CUST_347,3175.18,4,Online,1
TRANS_1953,CUST_198,4086.56,9,Online,1
TRANS_650,CUST_204,1733.77,4,Online,0
TRANS_185,CUST_15,1107.74,21,Online,0
TRANS_779,CUST_397,496.49,14,Online,0
TRANS_1411,CUST_286,2710.82,18,Online,1
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_1323,CUST_62,4369.12,23,Online,1
TRANS_1716,CUST_229,2893.6,21,Online,0
TRANS_626,CUST_447,2771.24,21,Online,0
TRANS_1480,CUST_196,316.98,1,Online,0
TRANS_1801,CUST_237,3313.86,2,Loja Física,0
TRANS_1661,CUST_429,2977.68,4,Online,1
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_1457,CUST_179,4318.42,22,Online,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_1489,CUST_294,3614.92,23,Online,1
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_761,CUST_224,3688.48,16,Loja Física,1
TRANS_1514,CUST_282,447.58,7,Online,1
TRANS_474,CUST_188,1904.08,16,Online,0
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_1378,CUST_408,4940.24,22,Loja Física,0
TRANS_1741,CUST_432,1377.15,10,Online,1
TRANS_1381,CUST_94,707.06,11,Online,0
TRANS_256,CUST_315,443.89,22,Online,0
TRANS_556,CUST_305,3477.25,13,Loja Física,0
TRANS_784,CUST_396,415.45,6,Loja Física,0
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_632,CUST_76,4597.36,17,Loja Física,0
TRANS_1380,CUST_419,3442.93,7,Loja Física,0
TRANS_1465,CUST_289,2464.17,9,Online,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_354,CUST_252,3285.4,15,Online,1
TRANS_961,CUST_357,798.75,20,Online,0
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_1356,CUST_259,1859.01,18,Loja Física,0
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_1579,CUST_438,318.13,20,Loja Física,1
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_636,CUST_485,1046.51,0,Online,1
TRANS_354,CUST_252,3285.4,15,Online,1
TRANS_753,CUST_36,3187.82,9,Online,0
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_795,CUST_52,2653.86,11,Online,0
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_1746,CUST_161,224.28,5,Loja Física,1
TRANS_549,CUST_63,2735.75,21,Online,0
TRANS_90,CUST_54,4444.3,8,Online,0
TRANS_1385,CUST_318,4820.27,16,Online,0
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_972,CUST_220,4531.74,1,Online,0
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_676,CUST_257,3205.93,23,Online,1
TRANS_825,CUST_235,1264.94,20,Online,0
TRANS_351,CUST_298,1958.45,14,Online,0
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_1004,CUST_282,3044.59,15,Online,0
TRANS_874,CUST_346,3729.94,7,Online,0
TRANS_967,CUST_145,349.45,16,Loja Física,0
TRANS_200,CUST_407,4471.03,5,Online,0
TRANS_182,CUST_283,822.3,14,Loja Física,0
TRANS_1610,CUST_427,1493.77,4,Online,0
TRANS_485,CUST_128,42.78,3,Online,0
TRANS_1388,CUST_434,159.62,20,Online,0
TRANS_1178,CUST_301,1464.63,4,Loja Física,0
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_1364,CUST_172,4451.03,14,Online,0
TRANS_349,CUST_415,2966.79,10,Loja Física,0
TRANS_1895,CUST_244,4510.19,0,Loja Física,0
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_151,CUST_41,1712.65,9,Online,1
TRANS_1965,CUST_47,4327.15,5,Online,0
TRANS_333,CUST_199,3159.64,20,Online,0
TRANS_885,CUST_148,3611.74,17,Online,0
TRANS_1272,CUST_6,2565.78,8,Online,0
TRANS_29,CUST_192,3139.39,1,Online,1
TRANS_991,CUST_251,2803.04,2,Online,1
TRANS_631,CUST_451,2580.82,13,Loja Física,1
TRANS_1003,CUST_341,4860.17,23,Loja Física,1
TRANS_1995,CUST_402,1872.74,5,Online,1
TRANS_1565,CUST_267,3877.85,0,Online,0
TRANS_828,CUST_239,4210.78,12,Online,0
TRANS_851,CUST_339,4367.25,3,Online,0
TRANS_61,CUST_329,3249.99,3,Loja Física,0
TRANS_337,CUST_424,4545.62,6,Loja Física,1
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_1802,CUST_281,596.92,16,Loja Física,0
TRANS_959,CUST_28,3648.89,23,Loja Física,1
TRANS_711,CUST_397,3669.4,17,Online,1
TRANS_1050,CUST_288,140.7,22,Online,0
TRANS_520,CUST_306,4757.26,7,Online,1
TRANS_1472,CUST_38,2869.78,2,Online,0
TRANS_818,CUST_398,4435.19,3,Online,0
TRANS_581,CUST_311,3256.13,23,Online,1
TRANS_305,CUST_294,3253.38,21,Online,0
TRANS_959,CUST_28,3648.89,23,Loja Física,1
TRANS_460,CUST_46,1191.53,1,Online,0
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_771,CUST_286,3688.85,21,Online,0
TRANS_1012,CUST_417,2619.34,23,Online,0
TRANS_1890,CUST_36,1629.85,18,Online,1
TRANS_1328,CUST_392,2672.17,9,Online,1
TRANS_1052,CUST_348,2322.34,0,Loja Física,0
TRANS_1559,CUST_51,3571.19,9,Online,1
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_348,CUST_151,1799.37,16,Online,0
TRANS_1461,CUST_500,1020.1,3,Loja Física,0
TRANS_1825,CUST_422,2532.26,16,Online,0
TRANS_1153,CUST_160,1523.21,5,Online,0
TRANS_366,CUST_453,2157.28,21,Loja Física,0
TRANS_164,CUST_99,233.48,10,Online,0
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_1174,CUST_34,3700.82,16,Online,0
TRANS_901,CUST_417,2809.62,19,Online,0
TRANS_1029,CUST_23,2729.43,23,Online,0
TRANS_1769,CUST_20,954.59,18,Online,1
TRANS_1721,CUST_495,3372.28,7,Loja Física,1
TRANS_703,CUST_323,2133.29,13,Online,0
TRANS_1066,CUST_54,2890.08,13,Online,0
TRANS_1759,CUST_303,4974.12,23,Online,1
TRANS_1753,CUST_36,3966.75,2,Loja Física,1
TRANS_357,CUST_112,658.71,23,Online,1
TRANS_30,CUST_444,4369.02,23,Loja Física,1
TRANS_1986,CUST_315,3664.83,2,Loja Física,0
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_1274,CUST_282,4659.11,9,Loja Física,0
TRANS_761,CUST_224,3688.48,16,Loja Física,1
TRANS_27,CUST_294,2012.64,2,Online,0
TRANS_1999,CUST_273,3163.25,23,Online,1
TRANS_568,CUST_60,432.86,20,Loja Física,1
TRANS_744,CUST_394,3935.58,23,Online,1
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_931,CUST_1,2052.47,10,Online,0
TRANS_924,CUST_402,4991.75,0,Online,1
TRANS_998,CUST_146,1286.37,15,Loja Física,0
TRANS_60,CUST_21,4713.95,8,Online,1
TRANS_725,CUST_410,4008.68,23,Online,1
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_414,CUST_404,4341.37,10,Online,0
TRANS_824,CUST_221,4595.04,23,Online,1
TRANS_1291,CUST_4,3571.59,23,Loja Física,1
TRANS_924,CUST_402,4991.75,0,Online,1
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_995,CUST_289,1304.49,0,Online,0
TRANS_337,CUST_424,4545.62,6,Loja Física,1
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_571,CUST_5,1620.24,3,Online,1
TRANS_1409,CUST_270,774.95,13,Online,0
TRANS_151,CUST_41,1712.65,9,Online,1
TRANS_994,CUST_119,2096.87,23,Online,0
TRANS_95,CUST_191,2756.53,15,Online,1
TRANS_605,CUST_393,1177.04,23,Online,0
TRANS_1961,CUST_410,4001.02,18,Online,0
TRANS_3,CUST_349,607.23,23,Loja Física,1
TRANS_1792,CUST_224,3173.65,17,Loja Física,1
TRANS_1740,CUST_311,385.81,9,Loja Física,0
TRANS_60,CUST_21,4713.95,8,Online,1
TRANS_1897,CUST_337,4924.37,4,Loja Física,0
TRANS_1512,CUST_420,4230.38,18,Online,0
TRANS_448,CUST_317,3990.08,21,Online,1
TRANS_1077,CUST_407,4531.19,11,Loja Física,0
TRANS_1695,CUST_481,1518.06,11,Loja Física,1
TRANS_1759,CUST_303,4974.12,23,Online,1
TRANS_140,CUST_139,3086.55,15,Online,0
TRANS_743,CUST_164,4776.9,23,Loja Física,1
TRANS_1425,CUST_89,700.29,4,Online,0
TRANS_382,CUST_116,1352.4,18,Loja Física,0
TRANS_879,CUST_173,748.7,4,Online,0
TRANS_1734,CUST_500,675.7,18,Loja Física,0
TRANS_1047,CUST_449,2258.94,3,Online,0
TRANS_880,CUST_141,1531.49,16,Online,1
TRANS_60,CUST_21,4713.95,8,Online,1
TRANS_1590,CUST_436,3945.72,23,Online,1
TRANS_390,CUST_254,1584.2,7,Online,0
TRANS_965,CUST_411,3286.49,18,Online,1
TRANS_371,CUST_99,842.26,18,Loja Física,0
TRANS_155,CUST_328,4686.46,23,Online,1
TRANS_375,CUST_131,2375.78,14,Loja Física,1
TRANS_759,CUST_151,2594.45,15,Online,0
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_13,CUST_331,3131.33,5,Loja Física,0
TRANS_731,CUST_391,4222.56,23,Online,1
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_1940,CUST_12,1905.69,22,Loja Física,0
TRANS_845,CUST_122,2713.47,19,Online,0
TRANS_1286,CUST_150,1377.28,16,Online,1
TRANS_105,CUST_304,385.27,14,Online,0
TRANS_143,CUST_392,1302.72,17,Online,0
TRANS_1016,CUST_385,343.0,13,Online,1
TRANS_224,CUST_340,3429.4,23,Online,1
TRANS_1710,CUST_443,1831.58,12,Loja Física,1
TRANS_996,CUST_374,3655.45,9,Loja Física,1
TRANS_1866,CUST_371,2697.78,15,Online,1
TRANS_387,CUST_422,614.94,5,Online,1
TRANS_1851,CUST_401,4275.88,23,Online,1
TRANS_1003,CUST_341,4860.17,23,Loja Física,1
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_1972,CUST_282,1256.09,7,Online,0
TRANS_1756,CUST_82,4803.33,19,Online,0
TRANS_552,CUST_150,2974.41,20,Online,0
TRANS_1964,CUST_26,662.92,2,Loja Física,0
TRANS_919,CUST_164,2172.93,1,Online,1
TRANS_1354,CUST_333,1597.74,15,Online,0
TRANS_924,CUST_402,4991.75,0,Online,1
TRANS_1011,CUST_461,2808.31,15,Loja Física,0
TRANS_1187,CUST_56,1411.2,13,Loja Física,0
TRANS_520,CUST_306,4757.26,7,Online,1
TRANS_711,CUST_397,3669.4,17,Online,1
TRANS_451,CUST_4,605.44,9,Online,0
TRANS_980,CUST_82,172.9,16,Online,0
TRANS_55,CUST_320,2339.67,9,Online,1
TRANS_511,CUST_299,538.85,4,Online,0
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_1753,CUST_36,3966.75,2,Loja Física,1
TRANS_1793,CUST_209,1114.27,10,Online,0
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_1554,CUST_497,2931.39,11,Online,0
TRANS_1324,CUST_441,3621.25,15,Online,1
TRANS_1273,CUST_180,1470.98,4,Online,0
TRANS_1328,CUST_392,2672.17,9,Online,1
TRANS_1768,CUST_396,4905.98,10,Loja Física,0
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_824,CUST_221,4595.04,23,Online,1
TRANS_5,CUST_107,3482.96,23,Online,1
TRANS_872,CUST_91,3806.15,22,Online,0
TRANS_1579,CUST_438,318.13,20,Loja Física,1
TRANS_168,CUST_475,3749.51,21,Loja Física,1
TRANS_1322,CUST_435,3064.8,12,Loja Física,0
TRANS_337,CUST_424,4545.62,6,Loja Física,1
TRANS_471,CUST_181,2398.51,18,Online,1
TRANS_478,CUST_253,3041.49,5,Loja Física,1
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_1111,CUST_133,2706.26,10,Online,0
TRANS_1996,CUST_443,4722.52,1,Loja Física,0
TRANS_880,CUST_141,1531.49,16,Online,1
TRANS_656,CUST_39,4614.17,10,Online,0
TRANS_1395,CUST_76,4500.92,11,Online,0
TRANS_1710,CUST_443,1831.58,12,Loja Física,1
TRANS_1120,CUST_472,1679.36,20,Loja Física,1
TRANS_904,CUST_134,3383.96,19,Online,1
TRANS_29,CUST_192,3139.39,1,Online,1
TRANS_1474,CUST_97,1006.37,18,Online,1
TRANS_1876,CUST_295,4865.53,11,Online,0
TRANS_1710,CUST_443,1831.58,12,Loja Física,1
TRANS_145,CUST_419,2702.23,18,Online,0
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_86,CUST_360,461.98,18,Online,0
TRANS_29,CUST_192,3139.39,1,Online,1
TRANS_773,CUST_369,1486.2,15,Online,0
TRANS_1391,CUST_376,121.64,15,Online,0
TRANS_1958,CUST_268,3593.68,6,Loja Física,0
TRANS_1207,CUST_14,930.72,23,Online,1
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_1649,CUST_141,2581.73,21,Online,1
TRANS_1450,CUST_435,1382.46,19,Online,0
TRANS_1962,CUST_489,2765.77,9,Online,0
TRANS_1396,CUST_483,585.11,4,Loja Física,0
TRANS_134,CUST_344,808.0,17,Online,1
TRANS_743,CUST_164,4776.9,23,Loja Física,1
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_1702,CUST_349,293.93,3,Online,1
TRANS_403,CUST_163,3335.99,9,Online,0
TRANS_358,CUST_500,4849.26,23,Loja Física,1
TRANS_356,CUST_346,3868.5,8,Online,0
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_1014,CUST_105,4301.4,23,Loja Física,1
TRANS_1064,CUST_268,1439.25,5,Online,1
TRANS_1696,CUST_87,333.15,11,Online,0
TRANS_1185,CUST_214,1527.23,16,Online,0
TRANS_82,CUST_206,1122.97,6,Online,1
TRANS_29,CUST_192,3139.39,1,Online,1
TRANS_834,CUST_401,4923.43,7,Online,1
TRANS_785,CUST_445,4839.46,12,Loja Física,1
TRANS_1207,CUST_14,930.72,23,Online,1
